"magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","potential","GeometryIds","magnetic field strength e:0","magnetic field strength e:1","magnetic field strength e:2","magnetic flux density e:0","magnetic flux density e:1","magnetic flux density e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.7576e+05,-2475.3,0,0.93074,-0.0033452,0,-2.0821e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17908,0.06908,0,0
-2.7561e+05,-2238.6,0,0.93265,-0.0029779,0,-2.4782e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.1793,0.0693,0,0
-2.7546e+05,-2001.9,0,0.93457,-0.0026106,0,-2.8743e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17952,0.06952,0,0
-2.753e+05,-1765.3,0,0.93649,-0.0022434,0,-3.2704e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17974,0.06974,0,0
-2.7515e+05,-1528.6,0,0.93841,-0.0018761,0,-3.6665e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.17996,0.06996,0,0
-2.75e+05,-1291.9,0,0.94033,-0.0015088,0,-4.0627e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.18018,0.07018,0,0
-2.7484e+05,-1055.2,0,0.94225,-0.0011416,0,-4.4588e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.1804,0.0704,0,0
-2.7469e+05,-818.48,0,0.94417,-0.00077428,0,-4.8549e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.18062,0.07062,0,0
-2.7454e+05,-581.79,0,0.94608,-0.00040701,0,-5.251e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.18084,0.07084,0,0
-2.7438e+05,-345.1,0,0.948,-3.9738e-05,0,-5.6471e-06,2,-2.7768e+05,-21444,0,0.84624,-0.029636,0,1,0.18106,0.07106,0,0
-2.7469e+05,51.661,0,0.94746,0.00051774,0,-3.7626e-06,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18128,0.07128,0,0
-2.7513e+05,495.88,0,0.94619,0.0011316,0,-1.202e-06,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.1815,0.0715,0,0
-2.7558e+05,940.09,0,0.94492,0.0017455,0,1.3586e-06,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18172,0.07172,0,0
-2.7602e+05,1384.3,0,0.94364,0.0023593,0,3.9192e-06,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18194,0.07194,0,0
-2.7646e+05,1828.5,0,0.94237,0.0029732,0,6.4799e-06,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18216,0.07216,0,0
-2.7691e+05,2272.8,0,0.9411,0.0035871,0,9.0406e-06,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18238,0.07238,0,0
-2.7735e+05,2717,0,0.93983,0.0042009,0,1.1601e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.1826,0.0726,0,0
-2.7779e+05,3161.2,0,0.93856,0.0048148,0,1.4162e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18282,0.07282,0,0
-2.7824e+05,3605.4,0,0.93729,0.0054287,0,1.6723e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18304,0.07304,0,0
-2.7868e+05,4049.6,0,0.93601,0.0060426,0,1.9283e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18326,0.07326,0,0
-2.7912e+05,4493.9,0,0.93474,0.0066564,0,2.1844e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18348,0.07348,0,0
-2.7957e+05,4938.1,0,0.93347,0.0072703,0,2.4404e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.1837,0.0737,0,0
-2.8001e+05,5382.3,0,0.9322,0.0078841,0,2.6965e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18392,0.07392,0,0
-2.8045e+05,5826.5,0,0.93093,0.008498,0,2.9526e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18414,0.07414,0,0
-2.809e+05,6270.7,0,0.92965,0.0091119,0,3.2086e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18436,0.07436,0,0
-2.8134e+05,6715,0,0.92838,0.0097258,0,3.4647e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18458,0.07458,0,0
-2.8178e+05,7159.2,0,0.92711,0.01034,0,3.7208e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.1848,0.0748,0,0
-2.8223e+05,7603.4,0,0.92584,0.010954,0,3.9768e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18502,0.07502,0,0
-2.8267e+05,8047.6,0,0.92457,0.011567,0,4.2329e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18524,0.07524,0,0
-2.8311e+05,8491.9,0,0.9233,0.012181,0,4.489e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18546,0.07546,0,0
-2.8356e+05,8936.1,0,0.92202,0.012795,0,4.745e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18568,0.07568,0,0
-2.84e+05,9380.3,0,0.92075,0.013409,0,5.0011e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.1859,0.0759,0,0
-2.8444e+05,9824.5,0,0.91948,0.014023,0,5.2572e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18612,0.07612,0,0
-2.8489e+05,10269,0,0.91821,0.014637,0,5.5132e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18634,0.07634,0,0
-2.8533e+05,10713,0,0.91694,0.015251,0,5.7693e-05,2,-2.7768e+05,-10002,0,0.84624,-0.013823,0,1,0.18656,0.07656,0,0
-2.8568e+05,10667,0,0.91718,0.015174,0,5.7616e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18678,0.07678,0,0
-2.8593e+05,10160,0,0.91886,0.014448,0,5.5057e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.187,0.077,0,0
-2.8619e+05,9652.3,0,0.92054,0.013721,0,5.2498e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18722,0.07722,0,0
-2.8644e+05,9145,0,0.92221,0.012995,0,4.9938e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18744,0.07744,0,0
-2.8669e+05,8637.7,0,0.92389,0.012268,0,4.7379e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18766,0.07766,0,0
-2.8695e+05,8130.3,0,0.92557,0.011542,0,4.482e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18788,0.07788,0,0
-2.872e+05,7623,0,0.92724,0.010816,0,4.2261e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.1881,0.0781,0,0
-2.8745e+05,7115.7,0,0.92892,0.010089,0,3.9702e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18832,0.07832,0,0
-2.8771e+05,6608.4,0,0.9306,0.009363,0,3.7143e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18854,0.07854,0,0
-2.8796e+05,6101.1,0,0.93227,0.0086367,0,3.4584e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18876,0.07876,0,0
-2.8822e+05,5593.8,0,0.93395,0.0079103,0,3.2025e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18898,0.07898,0,0
-2.8847e+05,5086.5,0,0.93563,0.007184,0,2.9466e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.1892,0.0792,0,0
-2.8872e+05,4579.1,0,0.9373,0.0064576,0,2.6907e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18942,0.07942,0,0
-2.8898e+05,4071.8,0,0.93898,0.0057312,0,2.4347e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18964,0.07964,0,0
-2.8923e+05,3564.5,0,0.94065,0.0050049,0,2.1788e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.18986,0.07986,0,0
-2.8949e+05,3057.2,0,0.94233,0.0042785,0,1.9229e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19008,0.08008,0,0
-2.8974e+05,2549.9,0,0.94401,0.0035521,0,1.667e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.1903,0.0803,0,0
-2.8999e+05,2042.6,0,0.94568,0.0028258,0,1.4111e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19052,0.08052,0,0
-2.9025e+05,1535.3,0,0.94736,0.0020994,0,1.1552e-05,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19074,0.08074,0,0
-2.905e+05,1028,0,0.94904,0.0013731,0,8.9929e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19096,0.08096,0,0
-2.9076e+05,520.64,0,0.95071,0.0006467,0,6.4338e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19118,0.08118,0,0
-2.9101e+05,13.326,0,0.95239,-7.9663e-05,0,3.8747e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.1914,0.0814,0,0
-2.9126e+05,-493.99,0,0.95407,-0.00080603,0,1.3156e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19162,0.08162,0,0
-2.9152e+05,-1001.3,0,0.95574,-0.0015324,0,-1.2435e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19184,0.08184,0,0
-2.9177e+05,-1508.6,0,0.95742,-0.0022588,0,-3.8026e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19206,0.08206,0,0
-2.9203e+05,-2015.9,0,0.9591,-0.0029851,0,-6.3617e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.19228,0.08228,0,0
-2.9228e+05,-2523.2,0,0.96077,-0.0037115,0,-8.9208e-06,2,-2.9507e+05,7396.3,0,0.8222,0.010222,0,1,0.1925,0.0825,0,0
-2.9371e+05,-2679.4,0,0.95523,-0.0039333,0,-9.9933e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19272,0.08272,0,0
-2.9612e+05,-2538.6,0,0.94357,-0.0037283,0,-9.8085e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19294,0.08294,0,0
-2.9854e+05,-2397.7,0,0.93192,-0.0035233,0,-9.6237e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19316,0.08316,0,0
-3.0096e+05,-2256.9,0,0.92026,-0.0033183,0,-9.4389e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19338,0.08338,0,0
-3.0338e+05,-2116.1,0,0.90861,-0.0031134,0,-9.2541e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.1936,0.0836,0,0
-3.058e+05,-1975.2,0,0.89695,-0.0029084,0,-9.0693e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19382,0.08382,0,0
-3.0822e+05,-1834.4,0,0.8853,-0.0027034,0,-8.8845e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19404,0.08404,0,0
-3.1063e+05,-1693.6,0,0.87364,-0.0024984,0,-8.6997e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19426,0.08426,0,0
-3.1305e+05,-1552.7,0,0.86199,-0.0022935,0,-8.5149e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19448,0.08448,0,0
-3.1547e+05,-1411.9,0,0.85033,-0.0020885,0,-8.3301e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.1947,0.0847,0,0
-3.1789e+05,-1271.1,0,0.83868,-0.0018835,0,-8.1453e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19492,0.08492,0,0
-3.2031e+05,-1130.2,0,0.82702,-0.0016786,0,-7.9604e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19514,0.08514,0,0
-3.2272e+05,-989.4,0,0.81537,-0.0014736,0,-7.7756e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19536,0.08536,0,0
-3.2514e+05,-848.56,0,0.80371,-0.0012686,0,-7.5908e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19558,0.08558,0,0
-3.2756e+05,-707.73,0,0.79206,-0.0010636,0,-7.406e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.1958,0.0858,0,0
-3.2998e+05,-566.9,0,0.7804,-0.00085866,0,-7.2212e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19602,0.08602,0,0
-3.324e+05,-426.06,0,0.76875,-0.00065368,0,-7.0364e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19624,0.08624,0,0
-3.3482e+05,-285.23,0,0.75709,-0.00044871,0,-6.8516e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19646,0.08646,0,0
-3.3723e+05,-144.39,0,0.74544,-0.00024374,0,-6.6668e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19668,0.08668,0,0
-3.3965e+05,-3.5619,0,0.73378,-3.8768e-05,0,-6.482e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.1969,0.0869,0,0
-3.4207e+05,137.27,0,0.72213,0.00016621,0,-6.2972e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19712,0.08712,0,0
-3.4449e+05,278.11,0,0.71047,0.00037118,0,-6.1124e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19734,0.08734,0,0
-3.4691e+05,418.94,0,0.69882,0.00057615,0,-5.9276e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19756,0.08756,0,0
-3.4932e+05,559.78,0,0.68716,0.00078113,0,-5.7428e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19778,0.08778,0,0
-3.5174e+05,700.61,0,0.67551,0.0009861,0,-5.5579e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.198,0.088,0,0
-3.5416e+05,841.45,0,0.66385,0.0011911,0,-5.3731e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19822,0.08822,0,0
-3.5658e+05,982.28,0,0.6522,0.0013961,0,-5.1883e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19844,0.08844,0,0
-3.59e+05,1123.1,0,0.64054,0.001601,0,-5.0035e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19866,0.08866,0,0
-3.6142e+05,1263.9,0,0.62889,0.001806,0,-4.8187e-06,2,-2.9571e+05,2315.6,0,0.82132,0.0032002,0,1,0.19888,0.08888,0,0
-3.625e+05,1707.8,0,0.62485,0.0024461,0,2.4592e-06,2,-3.3605e+05,6888.7,0,0.76557,0.0095203,0,1,0.1991,0.0891,0,0
-3.6239e+05,1821.6,0,0.62528,0.0026124,0,5.5025e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.19932,0.08932,0,0
-3.6195e+05,1711,0,0.62649,0.0024565,0,5.0472e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.19954,0.08954,0,0
-3.615e+05,1600.3,0,0.6277,0.0023005,0,4.5919e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.19976,0.08976,0,0
-3.6106e+05,1489.7,0,0.6289,0.0021446,0,4.1366e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.19998,0.08998,0,0
-3.6061e+05,1379.1,0,0.63011,0.0019887,0,3.6813e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.2002,0.0902,0,0
-3.6017e+05,1268.5,0,0.63132,0.0018327,0,3.226e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20042,0.09042,0,0
-3.5972e+05,1157.9,0,0.63253,0.0016768,0,2.7707e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20064,0.09064,0,0
-3.5927e+05,1047.3,0,0.63374,0.0015209,0,2.3154e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20086,0.09086,0,0
-3.5883e+05,936.65,0,0.63495,0.001365,0,1.8601e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20108,0.09108,0,0
-3.5838e+05,826.03,0,0.63616,0.001209,0,1.4048e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.2013,0.0913,0,0
-3.5794e+05,715.42,0,0.63737,0.0010531,0,9.4954e-07,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20152,0.09152,0,0
-3.5749e+05,604.8,0,0.63858,0.00089717,0,4.9424e-07,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20174,0.09174,0,0
-3.5705e+05,494.18,0,0.63978,0.00074124,0,3.8944e-08,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20196,0.09196,0,0
-3.566e+05,383.57,0,0.64099,0.00058531,0,-4.1635e-07,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20218,0.09218,0,0
-3.5615e+05,272.95,0,0.6422,0.00042939,0,-8.7165e-07,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.2024,0.0924,0,0
-3.5571e+05,162.33,0,0.64341,0.00027346,0,-1.3269e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20262,0.09262,0,0
-3.5526e+05,51.716,0,0.64462,0.00011753,0,-1.7822e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20284,0.09284,0,0
-3.5482e+05,-58.9,0,0.64583,-3.8399e-05,0,-2.2375e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20306,0.09306,0,0
-3.5437e+05,-169.52,0,0.64704,-0.00019433,0,-2.6928e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20328,0.09328,0,0
-3.5393e+05,-280.13,0,0.64825,-0.00035026,0,-3.1481e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.2035,0.0935,0,0
-3.5348e+05,-390.75,0,0.64945,-0.00050618,0,-3.6034e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20372,0.09372,0,0
-3.5303e+05,-501.36,0,0.65066,-0.00066211,0,-4.0587e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20394,0.09394,0,0
-3.5259e+05,-611.98,0,0.65187,-0.00081804,0,-4.514e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20416,0.09416,0,0
-3.5214e+05,-722.6,0,0.65308,-0.00097396,0,-4.9693e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20438,0.09438,0,0
-3.517e+05,-833.21,0,0.65429,-0.0011299,0,-5.4246e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.2046,0.0946,0,0
-3.5125e+05,-943.83,0,0.6555,-0.0012858,0,-5.8799e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20482,0.09482,0,0
-3.5081e+05,-1054.4,0,0.65671,-0.0014417,0,-6.3352e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20504,0.09504,0,0
-3.5036e+05,-1165.1,0,0.65792,-0.0015977,0,-6.7905e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20526,0.09526,0,0
-3.4991e+05,-1275.7,0,0.65913,-0.0017536,0,-7.2458e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20548,0.09548,0,0
-3.4947e+05,-1386.3,0,0.66033,-0.0019095,0,-7.7011e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.2057,0.0957,0,0
-3.4902e+05,-1496.9,0,0.66154,-0.0020655,0,-8.1564e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20592,0.09592,0,0
-3.4858e+05,-1607.5,0,0.66275,-0.0022214,0,-8.6117e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20614,0.09614,0,0
-3.4813e+05,-1718.1,0,0.66396,-0.0023773,0,-9.067e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20636,0.09636,0,0
-3.4769e+05,-1828.8,0,0.66517,-0.0025332,0,-9.5223e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.20658,0.09658,0,0
-3.4724e+05,-1939.4,0,0.66638,-0.0026892,0,-9.9776e-06,2,-3.6192e+05,-14505,0,0.72981,-0.020046,0,1,0.2068,0.0968,0,0
-3.5172e+05,-1258.5,0,0.66186,-0.0017554,0,-1.1213e-06,2,-3.7927e+05,33669,0,0.70584,0.046531,0,1,0.20702,0.09702,0,0
-3.6012e+05,-659.02,0,0.65528,-0.00093039,0,5.1163e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20724,0.09724,0,0
-3.6878e+05,-552.21,0,0.65029,-0.00078125,0,4.3055e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20746,0.09746,0,0
-3.7744e+05,-445.4,0,0.6453,-0.00063212,0,3.4947e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20768,0.09768,0,0
-3.861e+05,-338.6,0,0.64031,-0.00048298,0,2.6839e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.2079,0.0979,0,0
-3.9476e+05,-231.8,0,0.63532,-0.00033385,0,1.8732e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20812,0.09812,0,0
-4.0342e+05,-124.99,0,0.63033,-0.00018472,0,1.0624e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20834,0.09834,0,0
-4.1208e+05,-18.182,0,0.62534,-3.5581e-05,0,2.516e-07,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20856,0.09856,0,0
-4.2074e+05,88.624,0,0.62035,0.00011355,0,-5.592e-07,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20878,0.09878,0,0
-4.294e+05,195.43,0,0.61536,0.00026269,0,-1.37e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.209,0.099,0,0
-4.3805e+05,302.24,0,0.61036,0.00041182,0,-2.1808e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20922,0.09922,0,0
-4.4671e+05,409.04,0,0.60537,0.00056096,0,-2.9916e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20944,0.09944,0,0
-4.5537e+05,515.85,0,0.60038,0.00071009,0,-3.8024e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20966,0.09966,0,0
-4.6403e+05,622.66,0,0.59539,0.00085923,0,-4.6132e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.20988,0.09988,0,0
-4.7269e+05,729.46,0,0.5904,0.0010084,0,-5.4239e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.2101,0.1001,0,0
-4.8135e+05,836.27,0,0.58541,0.0011575,0,-6.2347e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21032,0.10032,0,0
-4.9001e+05,943.07,0,0.58042,0.0013066,0,-7.0455e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21054,0.10054,0,0
-4.9867e+05,1049.9,0,0.57543,0.0014558,0,-7.8563e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21076,0.10076,0,0
-5.0733e+05,1156.7,0,0.57044,0.0016049,0,-8.6671e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21098,0.10098,0,0
-5.1599e+05,1263.5,0,0.56544,0.001754,0,-9.4779e-06,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.2112,0.1012,0,0
-5.2465e+05,1370.3,0,0.56045,0.0019032,0,-1.0289e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21142,0.10142,0,0
-5.3331e+05,1477.1,0,0.55546,0.0020523,0,-1.1099e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21164,0.10164,0,0
-5.4197e+05,1583.9,0,0.55047,0.0022014,0,-1.191e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21186,0.10186,0,0
-5.5062e+05,1690.7,0,0.54548,0.0023506,0,-1.2721e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21208,0.10208,0,0
-5.5928e+05,1797.5,0,0.54049,0.0024997,0,-1.3532e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.2123,0.1023,0,0
-5.6794e+05,1904.3,0,0.5355,0.0026488,0,-1.4343e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21252,0.10252,0,0
-5.766e+05,2011.1,0,0.53051,0.002798,0,-1.5153e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21274,0.10274,0,0
-5.8526e+05,2117.9,0,0.52552,0.0029471,0,-1.5964e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21296,0.10296,0,0
-5.9392e+05,2224.7,0,0.52053,0.0030962,0,-1.6775e-05,2,-4.7325e+05,-2141,0,0.57595,-0.002959,0,1,0.21318,0.10318,0,0
-5.8057e+05,2167.4,0,0.51776,0.0030171,0,-1.6256e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.2134,0.1034,0,0
-5.6541e+05,2096.5,0,0.51519,0.0029191,0,-1.5628e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.21362,0.10362,0,0
-5.5024e+05,2025.6,0,0.51261,0.0028211,0,-1.4999e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.21384,0.10384,0,0
-5.3507e+05,1954.6,0,0.51003,0.0027231,0,-1.437e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.21406,0.10406,0,0
-5.1991e+05,1883.7,0,0.50746,0.0026251,0,-1.3742e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.21428,0.10428,0,0
-5.0474e+05,1812.8,0,0.50488,0.0025271,0,-1.3113e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.2145,0.1045,0,0
-4.8958e+05,1741.9,0,0.5023,0.002429,0,-1.2485e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.21472,0.10472,0,0
-4.7441e+05,1671,0,0.49973,0.002331,0,-1.1856e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.21494,0.10494,0,0
-4.5925e+05,1600.1,0,0.49715,0.002233,0,-1.1228e-05,2,-4.7339e+05,2423.6,0,0.57576,0.0033494,0,1,0.21516,0.10516,0,0
